Exposure,VehValue,VehAge,VehBody,Gender,DrivAge,ClaimOcc
0.2600958248,0.41,oldest cars,Hatchback,Male,older work. people,0
0.1204654346,1.12,oldest cars,Station wagon,Male,old people,0
0.4845995893,3.749,youngest cars,Station wagon,Male,older work. people,0
0.7392197125,0.88,oldest cars,Utility,Female,working people,0
0.7392197125,0.5,oldest cars,Hatchback,Female,working people,0
0.7364818617,1.48,young cars,Sedan,Male,young people,0
0.2628336756,1.549,youngest cars,Hatchback,Female,youngest people,0
0.3805612594,1.72,old cars,Station wagon,Female,working people,0
0.7364818617,1.69,old cars,Station wagon,Female,older work. people,0
0.4517453799,1.47,old cars,Station wagon,Male,older work. people,0
0.6680355921,1.62,young cars,Sedan,Female,working people,0
0.7364818617,1.13,old cars,Station wagon,Female,young people,0
0.7364818617,2.18,old cars,Station wagon,Female,working people,0
0.7364818617,0.95,oldest cars,Sedan,Female,older work. people,1
0.7364818617,1.77,old cars,Sedan,Female,old people,0
0.7364818617,1.67,old cars,Hatchback,Female,older work. people,0
0.6570841889,2.76,youngest cars,Sedan,Female,older work. people,0
0.476386037,1.29,old cars,Sedan,Female,old people,0
0.7337440109,1.46,oldest cars,Station wagon,Female,working people,1
0.6652977413,3.51,old cars,Station wagon,Female,working people,1
0.2655715263,0.48,oldest cars,Sedan,Male,working people,0
0.1259411362,0.93,old cars,Sedan,Male,youngest people,0
0.7337440109,1.41,youngest cars,Hatchback,Male,older work. people,0
0.7337440109,2.01,youngest cars,Sedan,Female,young people,0
0.0711841205,1.62,youngest cars,Truck,Male,young people,0
0.7337440109,1.95,old cars,Station wagon,Male,older work. people,0
0.7337440109,0.96,old cars,Hatchback,Female,older work. people,0
0.733744011,1.78,young cars,Hatchback,Female,young people,0
0.7337440109,1.27,old cars,Station wagon,Female,old people,0
0.7364818617,2.82,youngest cars,Station wagon,Female,old people,0
0.6680355921,1.93,old cars,Sedan,Male,young people,0
0.3832991102,1.23,old cars,Sedan,Male,young people,0
0.1259411362,1.33,oldest cars,Station wagon,Male,youngest people,0
0.6406570842,1.5643,youngest cars,Hatchback,Female,youngest people,0
0.643394935,3.3,young cars,Station wagon,Male,young people,0
0.6652977413,1.03,young cars,Hatchback,Female,older work. people,0
0.334017796,2.589,youngest cars,Hatchback,Female,youngest people,0
0.3832991102,0.56,oldest cars,Sedan,Female,working people,0
0.6680355921,1.27,old cars,Sedan,Female,old people,0
0.643394935,3.26,youngest cars,Utility,Female,oldest people,0
0.4517453799,1.04,oldest cars,Utility,Male,older work. people,0
0.1204654346,1.46,oldest cars,Station wagon,Male,working people,0
0.2217659138,1.18,old cars,Sedan,Female,young people,0
0.6707734428,3.0,old cars,Station wagon,Male,young people,0
0.3750855578,2.78,youngest cars,Sedan,Female,working people,0
0.3312799452,3.59,youngest cars,Utility,Male,working people,0
0.643394935,2.52,youngest cars,Sedan,Female,older work. people,0
0.1533196441,3.73,young cars,Station wagon,Male,old people,0
0.6680355921,0.39,oldest cars,Sedan,Female,oldest people,0
0.0136892539,2.68,old cars,Station wagon,Male,youngest people,0
0.643394935,5.98,youngest cars,Station wagon,Male,youngest people,1
0.1232032854,2.88,young cars,Truck,Male,older work. people,0
0.6680355921,1.52,youngest cars,Hatchback,Female,working people,0
0.4517453799,4.63,young cars,Station wagon,Male,working people,0
0.37234770699999997,1.17,oldest cars,Station wagon,Male,working people,0
0.643394935,1.71,oldest cars,Station wagon,Male,working people,0
0.1149897331,1.79,youngest cars,Hatchback,Male,working people,0
0.0711841205,0.68,oldest cars,Hatchback,Female,working people,0
0.6379192334,3.249,youngest cars,Station wagon,Female,young people,0
0.643394935,5.62,young cars,Station wagon,Male,working people,0
0.6379192334,2.62,youngest cars,Sedan,Male,young people,0
0.9993155373,2.66,old cars,Truck,Male,youngest people,0
0.643394935,0.72,old cars,Hatchback,Female,young people,0
0.643394935,3.3,young cars,Station wagon,Female,young people,1
0.9993155373,2.66,old cars,Truck,Male,young people,0
0.7337440109,1.88,young cars,Sedan,Female,working people,0
0.3312799452,0.9,old cars,Hatchback,Female,young people,0
0.1232032854,0.73,oldest cars,Coupe,Female,young people,0
0.6680355921,1.95,youngest cars,Hatchback,Male,working people,0
0.3312799452,1.61,old cars,Station wagon,Female,old people,0
0.7501711157,2.9,old cars,Station wagon,Female,young people,0
0.7501711157,1.64,young cars,Sedan,Male,older work. people,1
0.0273785079,3.98,old cars,Sedan,Male,working people,0
0.643394935,0.66,oldest cars,Sedan,Female,older work. people,0
0.6406570842,1.79,oldest cars,Station wagon,Male,working people,0
0.3312799452,1.33,young cars,Sedan,Female,young people,0
0.1232032854,1.18,oldest cars,Station wagon,Female,older work. people,0
0.5420944558,1.2,young cars,Sedan,Female,working people,0
0.1232032854,0.79,oldest cars,Hatchback,Female,young people,0
0.3312799452,1.87,young cars,Hatchback,Female,working people,0
0.1232032854,1.81,young cars,Panel van,Male,working people,0
0.643394935,1.31,old cars,Utility,Female,older work. people,0
0.3394934976,1.29,young cars,Hatchback,Male,working people,0
0.4873374401,0.71,oldest cars,Sedan,Male,older work. people,0
0.643394935,5.58,youngest cars,Station wagon,Male,older work. people,0
0.4517453799,0.5,oldest cars,Hatchback,Female,older work. people,0
0.3312799452,3.73,young cars,Station wagon,Female,old people,0
0.4928131417,0.65,oldest cars,Sedan,Male,older work. people,0
0.643394935,1.31,oldest cars,Station wagon,Female,youngest people,0
0.6680355921,1.89,old cars,Hatchback,Male,youngest people,1
0.6570841889,2.27,old cars,Station wagon,Male,older work. people,0
0.1232032854,2.92,youngest cars,Station wagon,Female,young people,0
0.1232032854,3.08,young cars,Station wagon,Male,working people,0
0.476386037,0.79,old cars,Hatchback,Female,older work. people,0
0.6598220397,1.17,young cars,Hatchback,Female,youngest people,0
0.643394935,1.8353,youngest cars,Hatchback,Male,oldest people,0
0.643394935,2.47,young cars,Station wagon,Female,older work. people,0
0.4517453799,2.49,youngest cars,Sedan,Female,youngest people,0
0.6680355921,1.06,old cars,Hatchback,Female,older work. people,0
0.6379192334,6.759,youngest cars,Station wagon,Male,young people,1
0.643394935,0.75,old cars,Hatchback,Female,old people,0
0.0848733744,5.09,youngest cars,Coupe,Male,oldest people,0
0.643394935,1.42,youngest cars,Hatchback,Female,working people,1
0.9993155373,2.37,old cars,Hatchback,Female,older work. people,0
0.2710472279,3.32,young cars,Station wagon,Male,older work. people,0
0.6680355921,0.74,oldest cars,Sedan,Female,older work. people,0
0.0027378508,1.68,young cars,Hatchback,Female,working people,0
0.9993155373,0.69,oldest cars,Hatchback,Female,working people,1
0.4791238877,2.85,old cars,Station wagon,Female,older work. people,0
0.514715948,1.78,young cars,Hatchback,Male,young people,0
0.4490075291,2.16,old cars,Station wagon,Female,young people,0
0.6652977413,1.96,youngest cars,Sedan,Female,working people,0
0.9993155373,2.099,youngest cars,Hatchback,Female,working people,0
0.476386037,2.3,old cars,Station wagon,Female,working people,0
0.9993155373,1.87,young cars,Sedan,Male,young people,1
0.8788501027,1.99,oldest cars,Station wagon,Male,young people,0
0.7501711157,1.15,old cars,Sedan,Female,young people,0
0.3778234086,1.54,young cars,Sedan,Male,young people,0
0.9993155373,5.699,youngest cars,Station wagon,Male,working people,0
0.8323066393,1.559,youngest cars,Hatchback,Female,youngest people,0
0.6625598905,2.06,youngest cars,Sedan,Female,working people,0
0.1505817933,0.81,old cars,Hatchback,Female,older work. people,0
0.9308692676,2.82,youngest cars,Sedan,Female,older work. people,0
0.9993155373,1.94,oldest cars,Station wagon,Female,older work. people,0
0.6023271732,0.0,youngest cars,Sedan,Male,older work. people,0
0.2491444216,0.89,oldest cars,Utility,Male,old people,0
0.6680355921,1.2,old cars,Sedan,Female,older work. people,0
0.4490075291,3.34,old cars,Station wagon,Female,young people,0
0.9719370294,3.099,youngest cars,Sedan,Male,young people,1
0.7501711157,1.24,young cars,Hatchback,Male,youngest people,0
0.9993155373,1.07,old cars,Sedan,Male,working people,0
0.3312799452,1.74,young cars,Sedan,Male,older work. people,0
0.9856262834,0.54,oldest cars,Hatchback,Female,young people,0
0.9965776865,3.51,young cars,Station wagon,Female,older work. people,0
0.5475701574,1.67,old cars,Hatchback,Female,young people,0
0.4517453799,0.37,oldest cars,Sedan,Male,working people,0
0.4517453799,1.26,young cars,Hatchback,Female,older work. people,0
0.9801505818,1.399,youngest cars,Hatchback,Female,working people,0
0.4490075291,0.91,oldest cars,Minibus,Female,working people,0
0.1998631075,0.92,old cars,Hatchback,Female,working people,0
0.7501711157,3.02,young cars,Sedan,Male,older work. people,0
0.1779603012,1.13,oldest cars,Coupe,Female,young people,0
0.7474332649,1.09,old cars,Hatchback,Female,older work. people,0
0.6680355921,7.32,youngest cars,Station wagon,Female,older work. people,0
0.3312799452,1.68,young cars,Hatchback,Female,young people,0
0.7501711157,2.07,young cars,Hatchback,Female,older work. people,0
0.3778234086,1.54,old cars,Utility,Female,young people,0
0.9993155373,1.18,old cars,Sedan,Male,working people,0
0.6680355921,1.85,young cars,Sedan,Male,working people,0
0.6406570842,1.76,young cars,Sedan,Female,youngest people,0
0.5229295003,1.03,oldest cars,Truck,Male,old people,0
0.3312799452,3.29,old cars,Truck,Male,young people,0
0.6680355921,3.15,young cars,Minibus,Female,working people,1
0.4873374401,1.39,old cars,Utility,Male,working people,0
0.7501711157,0.92,old cars,Hatchback,Female,older work. people,0
0.1423682409,2.49,youngest cars,Sedan,Female,older work. people,0
0.0082135524,3.74,youngest cars,Sedan,Male,oldest people,0
0.7501711157,1.22,old cars,Hatchback,Female,youngest people,0
0.0821355236,2.76,youngest cars,Sedan,Male,old people,0
0.6406570842,2.79,youngest cars,Sedan,Female,working people,0
0.4736481862,1.84,oldest cars,Station wagon,Male,young people,0
0.8980150582,0.6,oldest cars,Panel van,Male,working people,0
0.4681724846,2.27,young cars,Panel van,Male,youngest people,0
0.3394934976,5.236,youngest cars,Station wagon,Male,young people,0
0.7501711157,2.3,old cars,Utility,Female,young people,0
0.6680355921,0.48,oldest cars,Sedan,Male,young people,0
0.3394934976,3.24,young cars,Station wagon,Female,young people,0
0.6680355921,1.84,young cars,Hatchback,Female,old people,0
0.0027378508,4.61,youngest cars,Station wagon,Male,older work. people,0
0.4709103354,1.34,young cars,Sedan,Female,working people,0
0.3750855578,1.27,oldest cars,Minibus,Female,old people,0
0.6680355921,1.3,youngest cars,Hatchback,Male,older work. people,0
0.9993155373,2.399,youngest cars,Sedan,Male,oldest people,0
0.3312799452,1.3,young cars,Hatchback,Male,older work. people,0
0.6680355921,1.17,young cars,Hatchback,Male,working people,1
0.9993155373,1.85,young cars,Hatchback,Male,working people,0
0.5503080082,1.29,young cars,Hatchback,Female,youngest people,0
0.7446954141,2.47,old cars,Station wagon,Female,working people,0
0.7501711157,2.7,young cars,Station wagon,Male,young people,0
0.6680355921,2.43,youngest cars,Sedan,Female,working people,0
0.6680355921,1.74,young cars,Sedan,Male,old people,0
0.6680355921,2.33,old cars,Utility,Female,working people,0
0.7008898015,1.63,young cars,Sedan,Female,young people,0
0.7501711157,0.99,old cars,Truck,Male,older work. people,0
0.2847364819,1.33,old cars,Panel van,Male,working people,0
0.6570841889,1.19,young cars,Hatchback,Male,working people,0
0.7419575633,0.87,old cars,Hatchback,Female,old people,0
0.3312799452,2.35,young cars,Hatchback,Female,working people,0
0.9993155373,1.66,old cars,Station wagon,Female,oldest people,0
0.7501711157,1.15,old cars,Sedan,Female,young people,0
0.2491444216,1.83,oldest cars,Sedan,Male,oldest people,0
0.2491444216,4.33,youngest cars,Station wagon,Male,oldest people,0
0.1724845996,1.44,old cars,Utility,Male,old people,0
0.2491444216,0.59,oldest cars,Truck,Male,oldest people,0
0.2491444216,2.32,old cars,Station wagon,Male,old people,0
0.2491444216,0.97,old cars,Sedan,Male,old people,0
0.2491444216,1.26,old cars,Sedan,Male,old people,0
0.2491444216,1.3,old cars,Sedan,Female,old people,0
0.3778234086,1.33,young cars,Hatchback,Male,young people,0
0.7501711157,1.29,old cars,Hatchback,Female,oldest people,0
0.3805612594,0.88,oldest cars,Station wagon,Male,working people,0
0.3586584531,0.44,oldest cars,Station wagon,Female,older work. people,0
0.2491444216,1.12,young cars,Hatchback,Male,oldest people,0
0.2491444216,2.86,youngest cars,Station wagon,Male,oldest people,0
0.2491444216,2.7,youngest cars,Truck,Male,working people,0
0.2491444216,1.8,old cars,Utility,Female,old people,0
0.9993155373,1.57,oldest cars,Station wagon,Male,older work. people,0
0.7501711157,3.66,young cars,Station wagon,Female,old people,1
0.2491444216,0.28,oldest cars,Sedan,Male,old people,0
0.9993155373,0.52,oldest cars,Sedan,Female,old people,0
0.2491444216,0.89,old cars,Sedan,Female,old people,0
0.7501711157,2.43,youngest cars,Sedan,Female,working people,0
0.9993155373,0.5,oldest cars,Hatchback,Female,old people,0
0.2491444216,0.71,oldest cars,Station wagon,Female,old people,0
0.3778234086,1.08,oldest cars,Station wagon,Female,working people,0
0.9993155373,0.37,oldest cars,Hatchback,Female,young people,0
0.2491444216,2.65,young cars,Sedan,Male,working people,0
0.5886379192,1.35,old cars,Sedan,Female,oldest people,0
0.2491444216,0.54,oldest cars,Sedan,Female,old people,0
0.7501711157,2.7,young cars,Station wagon,Female,old people,0
0.2491444216,2.86,youngest cars,Station wagon,Female,young people,0
0.2491444216,0.61,oldest cars,Sedan,Male,old people,0
0.3312799452,4.15,young cars,Hardtop,Male,older work. people,0
0.2491444216,0.81,old cars,Hatchback,Female,working people,0
0.3312799452,1.01,oldest cars,Station wagon,Male,youngest people,0
0.2491444216,1.39,young cars,Hatchback,Male,old people,0
0.2491444216,2.13,old cars,Station wagon,Male,older work. people,0
0.4928131417,1.31,youngest cars,Hatchback,Female,working people,0
0.2491444216,0.44,oldest cars,Station wagon,Female,working people,0
0.7501711157,1.04,young cars,Hatchback,Male,older work. people,0
0.2491444216,0.56,oldest cars,Sedan,Male,old people,0
0.3422313484,1.12,oldest cars,Coupe,Male,youngest people,0
0.2491444216,1.38,youngest cars,Hatchback,Male,old people,0
0.3312799452,5.805,youngest cars,Hardtop,Male,old people,0
0.4517453799,1.63,young cars,Sedan,Female,oldest people,0
0.6680355921,1.3,young cars,Hatchback,Female,older work. people,0
0.2491444216,1.79,old cars,Truck,Male,oldest people,0
0.2491444216,0.69,oldest cars,Panel van,Male,older work. people,0
0.2491444216,1.5,young cars,Hatchback,Male,oldest people,0
0.6680355921,2.19,oldest cars,Station wagon,Female,working people,0
0.2491444216,1.15,old cars,Truck,Male,oldest people,0
0.386036961,1.549,youngest cars,Hatchback,Female,working people,1
0.2491444216,1.04,old cars,Station wagon,Female,old people,0
0.2491444216,1.76,youngest cars,Hatchback,Female,old people,0
0.1724845996,1.48,young cars,Hatchback,Female,young people,0
0.2491444216,1.46,oldest cars,Utility,Male,working people,0
0.2491444216,0.83,oldest cars,Sedan,Female,older work. people,0
0.2491444216,1.75,oldest cars,Station wagon,Female,older work. people,0
0.2491444216,0.79,oldest cars,Sedan,Female,older work. people,0
0.2491444216,2.57,old cars,Station wagon,Male,old people,0
0.2491444216,2.47,youngest cars,Sedan,Male,old people,0
0.2491444216,0.79,oldest cars,Sedan,Male,older work. people,0
0.7501711157,1.12,old cars,Sedan,Female,young people,0
0.2491444216,1.07,old cars,Sedan,Female,working people,0
0.7501711157,1.08,oldest cars,Station wagon,Male,old people,0
0.9993155373,4.0,old cars,Station wagon,Female,older work. people,0
0.2491444216,0.97,old cars,Sedan,Male,working people,0
0.6242299795,2.14,old cars,Utility,Female,working people,1
0.2491444216,2.62,old cars,Truck,Male,older work. people,0
0.3778234086,0.4,oldest cars,Sedan,Male,older work. people,0
0.2491444216,1.61,young cars,Hatchback,Female,oldest people,0
0.2491444216,1.16,old cars,Sedan,Male,working people,0
0.0109514031,2.35,young cars,Station wagon,Female,old people,0
0.9993155373,3.22,youngest cars,Station wagon,Male,working people,0
0.2491444216,1.13,oldest cars,Hardtop,Male,working people,0
0.090349076,1.13,old cars,Truck,Female,older work. people,0
0.7501711157,1.3,young cars,Hatchback,Female,old people,0
0.7501711157,1.91,oldest cars,Station wagon,Male,older work. people,1
0.2491444216,0.88,old cars,Sedan,Female,working people,0
0.2491444216,1.13,old cars,Sedan,Female,working people,0
